,Date,Open,High,Low,Close,Volume,moving_avg,price_change,gain,loss,avg_gain,avg_loss,rs,rsi,day_of_week,month,quarter,year
22,2016-02-04 05:00:00+00:00,0.6891411274442418,0.7040269933992992,0.6815762173236866,0.6884090900421143,348140000,0.6871076623598734,0.0002440810203552246,0.0002440810203552246,0.0,0.0052640608378819054,0.006065879549298968,0.8678149302338638,46.461505162356055,3,2,1,2016
23,2016-02-05 05:00:00+00:00,0.6837726913592967,0.6913376035518806,0.6430196308978157,0.6449718475341797,600428000,0.6738486488660177,-0.04343724250793457,0.0,0.04343724250793457,0.0052640608378819054,0.006449346031461444,0.8162162197845433,44.94047629865185,4,2,1,2016
24,2016-02-08 05:00:00+00:00,0.6352104702320849,0.6383828650144159,0.6064149047251792,0.6154440641403198,608852000,0.649608333905538,-0.029527783393859863,0.0,0.029527783393859863,0.0048805900982448035,0.008558473416737147,0.5702640950780088,36.316444913024576,0,2,1,2016
25,2016-02-09 05:00:00+00:00,0.60812329735962,0.6479001887478254,0.6051949144132158,0.6220329999923706,425372000,0.6274829705556234,0.006588935852050781,0.006588935852050781,0.0,0.005089759826660156,0.008558473416737147,0.594704169636901,37.292444640206185,1,2,1,2016
26,2016-02-10 05:00:00+00:00,0.6259374945972844,0.6439957010480746,0.6171524038916383,0.6205688118934631,335800000,0.6193486253420512,-0.0014641880989074707,0.0,0.0014641880989074707,0.004531988075801304,0.008663058280944824,0.5231395113397562,34.346132277771574,2,2,1,2016
27,2016-02-11 05:00:00+00:00,0.6047068323954422,0.6237412052221855,0.6047068323954422,0.6173964142799377,340144000,0.6199994087219238,-0.0031723976135253906,0.0,0.0031723976135253906,0.003398984670639038,0.008889658110482352,0.382352687628232,27.65956119955557,3,2,1,2016
28,2016-02-12 05:00:00+00:00,0.6271575970641513,0.6291098717091408,0.6039747211062365,0.6278896927833557,340816000,0.6219516396522522,0.010493278503417969,0.010493278503417969,0.0,0.004148504563740322,0.008837372064590454,0.46942739690258517,31.946280428151397,4,2,1,2016
29,2016-02-16 05:00:00+00:00,0.6369187800617676,0.6596136304356028,0.6349665636461826,0.6586374640464783,485352000,0.634641190369924,0.03074777126312256,0.03074777126312256,0.0,0.005856709820883614,0.008837372064590454,0.6627207475342421,39.85760979509243,1,2,1,2016
30,2016-02-17 05:00:00+00:00,0.6669345007581297,0.6813322852969693,0.6642501305747778,0.6749874949455261,771468000,0.6538382172584534,0.01635003089904785,0.01635003089904785,0.0,0.007024569170815604,0.008244727339063371,0.8520074566363548,46.004537054282935,2,2,1,2016
31,2016-02-18 05:00:00+00:00,0.7303824253584785,0.7560056020412791,0.7296503296091411,0.733066737651825,1068660000,0.6888972322146097,0.05807924270629883,0.05807924270629883,0.0,0.011173086506979806,0.007704360144478934,1.4502289998717954,59.18748818774394,3,2,1,2016
32,2016-02-19 05:00:00+00:00,0.7291622027687871,0.7494167536534009,0.7235495078138056,0.7428278923034668,525628000,0.7169607083002726,0.009761154651641846,0.009761154651641846,0.0,0.009708902665546961,0.007704360144478934,1.2601828683339154,55.75579241793183,4,2,1,2016
33,2016-02-22 05:00:00+00:00,0.7535651946051902,0.7777241763376085,0.7521010033157114,0.7691830992698669,449668000,0.7483592430750529,0.026355206966400146,0.026355206966400146,0.0,0.011573987347739083,0.007704360144478934,1.5022645788480156,60.036200470040754,0,2,1,2016
34,2016-02-23 05:00:00+00:00,0.7630825136904034,0.7784564085646684,0.7594220348244651,0.7711355090141296,369380000,0.7610488335291544,0.0019524097442626953,0.0019524097442626953,0.0,0.01171344518661499,0.005542972258159092,2.1132065327177387,67.8787774119493,1,2,1,2016
35,2016-02-24 05:00:00+00:00,0.7679630793625396,0.777724278330742,0.746732419243498,0.7765040993690491,336852000,0.7722742358843485,0.005368590354919434,0.005368590354919434,0.0,0.011852907282965524,0.005542972258159092,2.1383666976717035,68.1362920164211,2,2,1,2016
36,2016-02-25 05:00:00+00:00,0.779432428155904,0.78211674023118,0.7643025475342914,0.7782122492790222,349616000,0.775283952554067,0.0017081499099731445,0.0017081499099731445,0.0,0.011957483632223946,0.005542972258159092,2.157233172982759,68.32669792788026,3,2,1,2016
37,2016-02-26 05:00:00+00:00,0.7818727106401892,0.783824926982936,0.7652786390015213,0.7730876207351685,361964000,0.77593465646108,-0.00512462854385376,0.0,0.00512462854385376,0.011957483632223946,0.0028063569750104633,4.260856241276776,80.99168739578965,4,2,1,2016
38,2016-02-29 05:00:00+00:00,0.7741897085326511,0.7842313701176199,0.7675769013041793,0.7680667042732239,323344000,0.7731221914291382,-0.00502091646194458,0.0,0.00502091646194458,0.011957483632223946,0.0010558664798736572,11.324806554759418,91.88628238863649,0,2,1,2016
39,2016-03-01 05:00:00+00:00,0.7700262929947166,0.8021107316017151,0.7688016684647906,0.8021107316017151,348700000,0.7810883522033691,0.03404402732849121,0.03404402732849121,0.0,0.013918561594826835,0.0010558664798736572,13.18212279690165,92.94886940184675,1,3,1,2016
40,2016-03-02 05:00:00+00:00,0.7977018907617446,0.8097029385950303,0.7962323651669272,0.8067638874053955,233812000,0.7923137744267782,0.00465315580368042,0.00465315580368042,0.0,0.014250929866518294,0.0009512816156659808,14.980768714363716,93.74247873882821,2,3,1,2016
41,2016-03-03 05:00:00+00:00,0.805784464430772,0.8092133195832494,0.7888850318164494,0.7996615171432495,302004000,0.8028453787167867,-0.007102370262145996,0.0,0.007102370262145996,0.014250929866518294,0.0012319939477103098,11.567370028890148,92.04288568172038,3,3,1,2016
42,2016-03-04 05:00:00+00:00,0.8057843198182635,0.8065190827038293,0.7910891788935455,0.7972121834754944,175304000,0.8012125293413798,-0.002449333667755127,0.0,0.002449333667755127,0.013501409973417009,0.0014069463525499617,9.596250737597021,90.56269972498993,4,3,1,2016
43,2016-03-07 05:00:00+00:00,0.7928037809346589,0.798192023818873,0.7817823936148203,0.7920690178871155,239968000,0.7963142395019531,-0.005143165588378906,0.0,0.005143165588378906,0.011305140597479684,0.0017743153231484549,6.371551014629769,86.43433385978915,0,3,1,2016
44,2016-03-08 05:00:00+00:00,0.7839865530513381,0.7886400321181173,0.7751694563328682,0.7776186466217041,274940000,0.7889666159947714,-0.014450371265411377,0.0,0.014450371265411377,0.010137281247547694,0.0028064846992492676,3.612092113047831,78.317865829892,1,3,1,2016
45,2016-03-09 05:00:00+00:00,0.7844762659168114,0.7857008316326924,0.7670869772836263,0.7771286964416504,222788000,0.7822721203168234,-0.0004899501800537109,0.0,0.0004899501800537109,0.005988763911383492,0.0028414811406816754,2.107620503139,67.82103866962191,2,3,1,2016
46,2016-03-10 05:00:00+00:00,0.7817822233260567,0.7861908006510354,0.7602293732704929,0.7759041786193848,286084000,0.7768838405609131,-0.001224517822265625,0.0,0.001224517822265625,0.0052915385791233605,0.0029289466994149344,1.8066353273620037,64.37014847454677,3,3,1,2016
47,2016-03-11 05:00:00+00:00,0.7874154258463991,0.7893748131584128,0.7781085258925717,0.7891298532485962,277400000,0.7807209094365438,0.013225674629211426,0.013225674629211426,0.0,0.004353714840752738,0.0029289466994149344,1.4864438610721067,59.78191924394306,4,3,1,2016
48,2016-03-14 04:00:00+00:00,0.7854560339503937,0.794273130164247,0.7817822195307467,0.7910891771316528,190312000,0.7853744029998779,0.0019593238830566406,0.0019593238830566406,0.0,0.004354208707809448,0.0029289466994149344,1.4866124769970086,59.784646411504234,0,3,1,2016
49,2016-03-15 04:00:00+00:00,0.7869255086752586,0.7920687901358522,0.7732100330537134,0.78717041015625,226216000,0.7891298135121664,-0.003918766975402832,0.0,0.003918766975402832,0.0039707379681723455,0.0032088586262294222,1.2374300119410906,55.305864556074035,1,3,1,2016
50,2016-03-16 04:00:00+00:00,0.781292489077322,0.8133769238790713,0.7776186743165739,0.8106827735900879,363644000,0.7963141202926636,0.02351236343383789,0.02351236343383789,0.0,0.005528181791305542,0.0032088586262294222,1.7227875812657556,63.27293370659767,2,3,1,2016
51,2016-03-17 04:00:00+00:00,0.807743856650771,0.811662514908842,0.7928037530669617,0.8038251399993896,353680000,0.8005594412485758,-0.006857633590698242,0.0,0.006857633590698242,0.005528181791305542,0.0033326447010040283,1.6587972278113123,62.3890084757164,3,3,1,2016
52,2016-03-18 04:00:00+00:00,0.8133769287313904,0.8388484971157477,0.8082335880356598,0.8280720710754395,545512000,0.814193328221639,0.024246931076049805,0.024246931076049805,0.0,0.007260105439594814,0.0029740078108651297,2.4411857336322433,70.9402491639276,4,3,1,2016
53,2016-03-21 04:00:00+00:00,0.8207244058841976,0.8307660678176365,0.8119073098091618,0.8305211663246155,337780000,0.8208061257998148,0.0024490952491760254,0.0024490952491760254,0.0,0.005003324576786586,0.0029740078108651297,1.6823508527810942,62.719269220013196,0,3,1,2016
54,2016-03-22 04:00:00+00:00,0.8278272265386334,0.834929838285192,0.8187651689153668,0.8290517926216125,242012000,0.8292150100072225,-0.0014693737030029297,0.0,0.0014693737030029297,0.0046709563050951275,0.003078963075365339,1.5170549924639445,60.2710309073899,1,3,1,2016
55,2016-03-23 04:00:00+00:00,0.8327255451342583,0.8493800163294963,0.8290517303745414,0.8432570695877075,429008000,0.8342766761779785,0.01420527696609497,0.01420527696609497,0.0,0.005685618945530483,0.002571650913783482,2.210882867132867,68.85591778397877,2,3,1,2016
56,2016-03-24 04:00:00+00:00,0.8356646678298462,0.8459512923551367,0.8329705755181351,0.8444817662239075,244956000,0.8389302094777426,0.0012246966361999512,0.0012246966361999512,0.0,0.005773097276687622,0.0023966985089438303,2.4087707549130544,70.66391165910169,3,3,1,2016
57,2016-03-28 04:00:00+00:00,0.843012204873237,0.8567276842028465,0.8420325402911173,0.8530539274215698,265388000,0.8469309210777283,0.008572161197662354,0.008572161197662354,0.0,0.006385394505092076,0.002029329538345337,3.146553767851111,75.88358776984497,0,3,1,2016
58,2016-03-29 04:00:00+00:00,0.849379904354927,0.8687285232876454,0.847420575670248,0.8667691946029663,261812000,0.8547682960828146,0.013715267181396484,0.013715267181396484,0.0,0.007365056446620396,0.0009971601622445242,7.38603157795862,88.07540860413232,1,3,1,2016
59,2016-03-30 04:00:00+00:00,0.8699532607680966,0.8878323563183025,0.8694633993365043,0.8758313059806824,376700000,0.8652181426684061,0.009062111377716064,0.009062111377716064,0.0,0.008012350116457258,0.0009621637208121163,8.327429046788854,89.27893211533708,2,3,1,2016
60,2016-03-31 04:00:00+00:00,0.8797498944196275,0.8817092230746836,0.8657895171707886,0.872647225856781,379884000,0.8717492421468099,-0.003184080123901367,0.0,0.003184080123901367,0.008012350116457258,0.0011021324566432408,7.269861320353846,87.90789879947815,3,3,1,2016
61,2016-04-01 04:00:00+00:00,0.8672590160265599,0.8858729308934673,0.8606462085834734,0.8853830695152283,348292000,0.8779538671175638,0.012735843658447266,0.012735843658447266,0.0,0.007977362189974104,0.0011021324566432408,7.238115656507127,87.86130176249566,4,4,2,2016
62,2016-04-04 04:00:00+00:00,0.8927307344867502,0.8973842136968933,0.8733821130908651,0.8768109679222107,393940000,0.8782804210980734,-0.008572101593017578,0.0,0.008572101593017578,0.007837410484041487,0.0017144254275730678,4.571450211827578,82.05135176695809,0,4,2,2016
63,2016-04-05 04:00:00+00:00,0.8689735232829727,0.8836686642763345,0.8655446103365485,0.8755863308906555,339568000,0.8792601227760315,-0.0012246370315551758,0.0,0.0012246370315551758,0.007837410484041487,0.0015219875744410924,5.149457601136828,83.73840320786773,1,4,2,2016
64,2016-04-06 04:00:00+00:00,0.8645650161007589,0.8773008293523905,0.8481554464993439,0.8768109679222107,453376000,0.876402755578359,0.0012246370315551758,0.0012246370315551758,0.0,0.006245430026735578,0.0015219875744410924,4.1034697862293905,80.40548799371197,2,4,2,2016
65,2016-04-07 04:00:00+00:00,0.8711777707700137,0.8790152028119841,0.8640751600248601,0.8677489161491394,378104000,0.8733820716540018,-0.009062051773071289,0.0,0.009062051773071289,0.006245430026735578,0.0016794460160391672,3.7187441377037542,78.80792069208012,3,4,2,2016
66,2016-04-08 04:00:00+00:00,0.8748516173831612,0.8804847609212458,0.8648098962622435,0.8733820915222168,255936000,0.8726473251978556,0.005633175373077393,0.005633175373077393,0.0,0.004915876047951835,0.0016794460160391672,2.9270819073693817,74.5357997722572,4,4,2,2016
67,2016-04-11 04:00:00+00:00,0.8785253319112105,0.8932205314293115,0.8758312402229871,0.8787702918052673,387524000,0.8733004331588745,0.005388200283050537,0.005388200283050537,0.0,0.005125812121800014,0.0016794460160391672,3.0520850761781633,75.32134737548063,0,4,2,2016
68,2016-04-12 04:00:00+00:00,0.8817094072014716,0.8829340316615912,0.8606463569912034,0.8777907490730286,292764000,0.8766477108001709,-0.0009795427322387695,0.0,0.0009795427322387695,0.005125812121800014,0.001644458089556013,3.1170220477822768,75.71059886505412,1,4,2,2016
69,2016-04-13 04:00:00+00:00,0.8817092094183187,0.9000781634464702,0.8817092094183187,0.8998332619667053,350716000,0.8854647676150004,0.022042512893676758,0.022042512893676758,0.0,0.005685614688055856,0.001644458089556013,3.4574397025775916,77.56559669395567,2,4,2,2016
70,2016-04-14 04:00:00+00:00,0.8973842148993162,0.9062013119012368,0.8937104001513059,0.9022825956344604,416564000,0.8933022022247314,0.002449333667755127,0.002449333667755127,0.0,0.005773088761738369,0.001644458089556013,3.5106329546513675,77.83016241725456,3,4,2,2016
71,2016-04-15 04:00:00+00:00,0.9020377519506626,0.9174676580949996,0.8990986999638144,0.9093853235244752,436972000,0.9038337270418803,0.0071027278900147595,0.0071027278900147595,0.0,0.005668129239763541,0.001644458089556013,3.4468067479262294,77.51195280824042,4,4,2,2016
72,2016-04-18 04:00:00+00:00,0.907670785666626,0.907670785666626,0.8966494004489339,0.9054664969444276,307320000,0.9057114720344543,-0.003918826580047607,0.0,0.003918826580047607,0.00468846729823522,0.0019243742738451277,2.436359372476492,70.89943479109036,0,4,2,2016
73,2016-04-19 04:00:00+00:00,0.9088954802896926,0.9106099078519668,0.8836688115410303,0.8893019556999207,309152000,0.9013845920562744,-0.016164541244506947,0.0,0.016164541244506947,0.004041173628398358,0.003078984362738481,1.3125021605514409,56.7567971585575,1,4,2,2016
74,2016-04-20 04:00:00+00:00,0.8878323915581376,0.8981190148834377,0.8868527270493726,0.8927307724952698,200172000,0.8958330750465393,0.003428816795349121,0.003428816795349121,0.0,0.004286089113780438,0.0028515500681740974,1.5030734201784168,60.04911434324924,2,4,2,2016
75,2016-04-21 04:00:00+00:00,0.8929756169084017,0.8971392929926266,0.8878323347713751,0.8917510509490967,178280000,0.8912612597147623,-0.0009797215461730957,0.0,0.0009797215461730957,0.0033763859953199193,0.0029215301786150332,1.1556909526502008,53.611161248758656,3,4,2,2016
76,2016-04-22 04:00:00+00:00,0.894690020851679,0.9008129668748008,0.885383063481649,0.888322114944458,223540000,0.8909346461296082,-0.003428936004638672,0.0,0.003428936004638672,0.0033763859953199193,0.00255416120801654,1.321915775998292,56.93211569786347,4,4,2,2016
77,2016-04-25 04:00:00+00:00,0.8885671545380381,0.8976291534324018,0.8861179640694721,0.8927307724952698,191972000,0.8909346461296082,0.004408657550811768,0.004408657550811768,0.0,0.0036912901060921883,0.0024666871343340274,1.4964565447773284,59.94322424349689,0,4,2,2016
78,2016-04-26 04:00:00+00:00,0.8981189982736221,0.9084056214086812,0.8895468025955218,0.893465518951416,214536000,0.8915061354637146,0.0007347464561462402,0.0007347464561462402,0.0,0.0036562979221344072,0.0024666871343340274,1.4822706419643117,59.71430419010784,1,4,2,2016
79,2016-04-27 04:00:00+00:00,0.8912610526802718,0.914283484791906,0.8895466255645055,0.9137936234474182,352396000,0.8999966382980347,0.020328104496002197,0.020328104496002197,0.0,0.005108305386134564,0.0018193977219717922,2.8076903276532534,73.73736008053162,2,4,2,2016
80,2016-04-28 04:00:00+00:00,0.9081603720190804,0.9135486125901212,0.8844032383251629,0.8866074681282043,381224000,0.8979555368423462,-0.027186155319213867,0.0,0.027186155319213867,0.004705935716629036,0.003761265959058497,1.2511573943064118,55.57840591114674,3,4,2,2016
81,2016-04-29 04:00:00+00:00,0.8829338224783321,0.8848931510783525,0.8606461530883031,0.8701980113983154,321904000,0.8901997009913126,-0.016409456729888916,0.0,0.016409456729888916,0.0043210642678397125,0.00493337001119342,0.8758848937005668,46.69182510301603,4,4,2,2016
82,2016-05-02 04:00:00+00:00,0.8785253839628147,0.8870975793234911,0.8743617662367617,0.8817093372344971,256076000,0.879504938920339,0.01151132583618164,0.01151132583618164,0.0,0.005143301827566972,0.004863402673176365,1.057552124140237,51.39855810856518,0,5,2,2016
83,2016-05-03 04:00:00+00:00,0.8716675943233303,0.8753413502880993,0.8635852611288803,0.8711777329444885,224024000,0.8743616938591003,-0.010531604290008545,0.0,0.010531604290008545,0.0035688366208757754,0.005615660122462689,0.635515067338281,38.85718206023929,1,5,2,2016
84,2016-05-04 04:00:00+00:00,0.8606464203541067,0.8613811834056119,0.8425224207991456,0.8513395190238953,525764000,0.8680755297342936,-0.01983821392059326,0.0,0.01983821392059326,0.0033938842160361232,0.007032675402505065,0.482587923058017,32.550374622141874,2,5,2,2016
85,2016-05-05 04:00:00+00:00,0.8584420719455297,0.8665244060111101,0.8501147779674769,0.8564826846122742,246884000,0.859666645526886,0.005143165588378906,0.005143165588378906,0.0,0.003253915480204991,0.007032675402505065,0.4626852931454698,31.632593512338943,3,5,2,2016
86,2016-05-06 04:00:00+00:00,0.8550131975151053,0.8675041098524273,0.8532987700165134,0.8652998208999634,183240000,0.8577073415120443,0.008817136287689209,0.008817136287689209,0.0,0.003883710929325649,0.00675275921821595,0.5751294846777771,36.51315591971353,4,5,2,2016
87,2016-05-09 04:00:00+00:00,0.8675039787427291,0.8711777347149644,0.856972455419264,0.8640751242637634,333336000,0.861952543258667,-0.0012246966361999512,0.0,0.0012246966361999512,0.003883710929325649,0.005685627460479736,0.683075167397259,40.58494716273309,0,5,2,2016
88,2016-05-10 04:00:00+00:00,0.8694633880523028,0.8821992011753693,0.861136152576438,0.8807296752929688,269676000,0.8700348734855652,0.016654551029205322,0.016654551029205322,0.0,0.004828406231743949,0.005685627460479736,0.8492301448355082,45.92344263948004,1,5,2,2016
89,2016-05-11 04:00:00+00:00,0.8834237900462165,0.8929755911114253,0.8785253511705972,0.8831788301467896,328176000,0.8759945432345072,0.0024491548538208008,0.0024491548538208008,0.0,0.0050033458641597205,0.0056156473500388005,0.8909651109279771,47.11695132707882,2,5,2,2016
90,2016-05-12 04:00:00+00:00,0.8895466879482288,0.8934654037990679,0.8555029279344304,0.8711777329444885,670540000,0.8783620794614156,-0.012001097202301025,0.0,0.012001097202301025,0.0050033458641597205,0.006227944578443255,0.8033703256573236,44.548272433422525,3,5,2,2016
91,2016-05-13 04:00:00+00:00,0.9598386879354844,1.0041690785958814,0.9551852666786658,1.003679275512695,2110256000,0.9193452795346578,0.13250154256820657,0.13250154256820657,0.0,0.014152837651116492,0.006227944578443255,2.27247328116946,69.442072888594,4,5,2,2016
92,2016-05-16 04:00:00+00:00,0.9960868608946633,1.0482547493455403,0.9929029069063932,1.03331458568573,973032000,0.9693905313809713,0.02963531017303489,0.02963531017303489,0.0,0.016217163630894253,0.006227944578443255,2.603935122837576,72.25255267046414,0,5,2,2016
93,2016-05-17 04:00:00+00:00,1.0286607018181717,1.04286603840569,1.01543508791436,1.0355185270309448,628392000,1.0241707960764568,0.0022039413452148438,0.0022039413452148438,0.0,0.014922580548695155,0.006227944578443255,2.3960682952039405,70.55418463132091,1,5,2,2016
94,2016-05-18 04:00:00+00:00,1.0286608194596245,1.073970984194271,1.0286608194596245,1.0619698762893677,541072000,1.0436009963353474,0.02645134925842285,0.02645134925842285,0.0,0.016811962638582503,0.00428607634135655,3.9224599142957617,79.68495391712975,2,5,2,2016
95,2016-05-19 04:00:00+00:00,1.057806057297746,1.0742157403838384,1.056336648482792,1.0666232109069824,398880000,1.0547038714090984,0.004653334617614746,0.004653334617614746,0.0,0.017144343682697842,0.0031139722892216276,5.505618576645479,84.62867153647925,3,5,2,2016
96,2016-05-20 04:00:00+00:00,1.0732364201193922,1.0901359124800905,1.071521992405887,1.085727334022522,391084000,1.0714401404062908,0.01910412311553955,0.01910412311553955,0.0,0.01768668634550912,0.0031139722892216276,5.679782831314182,85.02945342306495,4,5,2,2016
97,2016-05-23 04:00:00+00:00,1.0903804958443393,1.0945440547392795,1.0808286370336952,1.0874414443969729,413636000,1.0799306631088257,0.0017141103744509056,0.0017141103744509056,0.0,0.017809122800827044,0.0023617148399353027,7.540759155036223,88.2914389476686,0,5,2,2016
98,2016-05-24 04:00:00+00:00,1.0907566272382794,1.1172766681691015,1.0878099430137556,1.113838791847229,415788000,1.095669190088908,0.026397347450256126,0.026397347450256126,0.0,0.01969464761870248,0.0009446995598929269,20.847524922034143,95.42282247728915,1,5,2,2016
99,2016-05-25 04:00:00+00:00,1.1172763804492365,1.1219418259984175,1.1003330090664103,1.109173059463501,458076000,1.1034844319025676,-0.004665732383728027,0.0,0.004665732383728027,0.019327278648103987,0.0012779661587306432,15.123466702202085,93.79785986184086,2,5,2,2016
100,2016-05-26 04:00:00+00:00,1.111137676041119,1.129063200411869,1.107945454560442,1.1209598779678345,309964000,1.1146572430928547,0.011786818504333496,0.011786818504333496,0.0,0.01953939880643572,0.0012779661587306432,15.2894493120565,93.86105705083683,3,5,2,2016
101,2016-05-27 04:00:00+00:00,1.1221875790319151,1.128817558866767,1.118504165831541,1.1270986795425415,277416000,1.119077205657959,0.006138801574707031,0.006138801574707031,0.0,0.01997788463320051,0.0011904878275735037,16.781259052366938,94.37610128138319,4,5,2,2016
102,2016-05-31 04:00:00+00:00,1.1320097067518329,1.1496896908632257,1.1312729773235148,1.1472340822219849,412524000,1.1317642132441204,0.02013540267944336,0.02013540267944336,0.0,0.020226516893931797,0.0011904878275735037,16.990108109847903,94.44138971320248,1,5,2,2016
103,2016-06-01 04:00:00+00:00,1.1418320941328932,1.1604942310851556,1.1383943351440524,1.149444341659546,387132000,1.1412590344746907,0.002210259437561035,0.002210259437561035,0.0,0.02020945293562753,0.0011904878275735037,16.97577452498543,94.43695736943044,2,6,2,2016
104,2016-06-02 04:00:00+00:00,1.1555831781736363,1.1673699147285628,1.1442876337017571,1.1575477123260498,329208000,1.1514087120691936,0.008103370666503906,0.008103370666503906,0.0,0.020788265126092092,0.00033326659883771626,62.37728352793888,98.42214758295981,3,6,2,2016
105,2016-06-03 04:00:00+00:00,1.146252069654151,1.147725294507416,1.1212053737105845,1.1413408517837524,461076000,1.149444301923116,-0.016206860542297363,0.0,0.016206860542297363,0.011323869228363053,0.0014908994947160994,7.595327028076678,88.36577134606404,4,6,2,2016
